user_id,shop_id,items_bought,amount_spent,purchase_date
46,3,3,395,2023-08-20 20:00:00
474,11,7,384,2023-08-20 21:00:00
745,2,4,310,2023-08-20 22:00:00
140,2,8,399,2023-08-20 23:00:00
593,9,8,201,2023-08-21 00:00:00
336,30,8,487,2023-08-21 01:00:00
430,22,2,120,2023-08-21 02:00:00
455,42,2,272,2023-08-21 03:00:00
769,30,1,293,2023-08-21 04:00:00
395,9,7,457,2023-08-21 05:00:00
351,4,8,412,2023-08-21 06:00:00
109,39,8,14,2023-08-21 07:00:00
576,16,7,332,2023-08-21 08:00:00
720,47,5,177,2023-08-21 09:00:00
754,6,4,116,2023-08-21 10:00:00
617,28,1,251,2023-08-21 11:00:00
876,46,3,75,2023-08-21 12:00:00
674,15,3,342,2023-08-21 13:00:00
717,47,1,43,2023-08-21 14:00:00
75,47,1,413,2023-08-21 15:00:00
414,33,5,301,2023-08-21 16:00:00
710,2,7,200,2023-08-21 17:00:00
779,19,6,48,2023-08-21 18:00:00
897,7,5,342,2023-08-21 19:00:00
470,40,9,425,2023-08-21 20:00:00
351,31,5,35,2023-08-21 21:00:00
83,38,6,322,2023-08-21 22:00:00
646,31,3,89,2023-08-21 23:00:00
774,35,2,411,2023-08-22 00:00:00
186,24,9,411,2023-08-22 01:00:00
189,11,6,186,2023-08-22 02:00:00
466,42,6,308,2023-08-22 03:00:00
534,24,7,32,2023-08-22 04:00:00
300,29,6,18,2023-08-22 05:00:00
132,31,5,107,2023-08-22 06:00:00
388,35,1,12,2023-08-22 07:00:00
250,11,5,116,2023-08-22 08:00:00
869,5,7,407,2023-08-22 09:00:00
923,2,1,23,2023-08-22 10:00:00
705,20,6,39,2023-08-22 11:00:00
633,28,8,324,2023-08-22 12:00:00
219,47,9,228,2023-08-22 13:00:00
771,41,2,396,2023-08-22 14:00:00
758,27,6,46,2023-08-22 15:00:00
615,8,1,123,2023-08-22 16:00:00
846,24,5,361,2023-08-22 17:00:00
715,42,4,463,2023-08-22 18:00:00
249,34,1,482,2023-08-22 19:00:00
319,6,5,340,2023-08-22 20:00:00
872,45,3,18,2023-08-22 21:00:00
225,50,1,401,2023-08-22 22:00:00
180,28,8,346,2023-08-22 23:00:00
638,43,7,420,2023-08-23 00:00:00
664,17,5,211,2023-08-23 01:00:00
210,26,3,110,2023-08-23 02:00:00
660,35,1,453,2023-08-23 03:00:00
517,8,9,434,2023-08-23 04:00:00
372,2,7,306,2023-08-23 05:00:00
508,14,5,385,2023-08-23 06:00:00
386,29,7,229,2023-08-23 07:00:00
795,48,6,323,2023-08-23 08:00:00
604,3,5,348,2023-08-23 09:00:00
303,37,9,428,2023-08-23 10:00:00
110,5,2,427,2023-08-23 11:00:00
873,44,9,436,2023-08-23 12:00:00
542,13,8,389,2023-08-23 13:00:00
86,17,8,325,2023-08-23 14:00:00
318,30,1,376,2023-08-23 15:00:00
728,14,4,142,2023-08-23 16:00:00
684,5,7,241,2023-08-23 17:00:00
348,45,2,194,2023-08-23 18:00:00
994,19,1,375,2023-08-23 19:00:00
158,29,6,148,2023-08-23 20:00:00
660,26,2,120,2023-08-23 21:00:00
760,20,9,17,2023-08-23 22:00:00
60,22,9,368,2023-08-23 23:00:00
459,9,9,32,2023-08-24 00:00:00
483,26,8,321,2023-08-24 01:00:00
245,32,7,288,2023-08-24 02:00:00
810,45,1,202,2023-08-24 03:00:00
297,29,8,364,2023-08-24 04:00:00
458,45,7,9,2023-08-24 05:00:00
778,33,8,376,2023-08-24 06:00:00
857,47,9,264,2023-08-24 07:00:00
149,37,9,382,2023-08-24 08:00:00
638,40,9,67,2023-08-24 09:00:00
59,30,5,325,2023-08-24 10:00:00
465,40,4,338,2023-08-24 11:00:00
49,24,4,453,2023-08-24 12:00:00
81,45,8,366,2023-08-24 13:00:00
904,39,7,74,2023-08-24 14:00:00
425,15,8,53,2023-08-24 15:00:00
878,46,8,6,2023-08-24 16:00:00
592,26,6,299,2023-08-24 17:00:00
202,35,6,208,2023-08-24 18:00:00
904,50,6,480,2023-08-24 19:00:00
874,38,1,263,2023-08-24 20:00:00
473,10,1,444,2023-08-24 21:00:00
547,49,3,213,2023-08-24 22:00:00
748,1,7,486,2023-08-24 23:00:00
726,24,6,253,2023-08-25 00:00:00
374,17,9,78,2023-08-25 01:00:00
89,8,3,154,2023-08-25 02:00:00
545,2,8,428,2023-08-25 03:00:00
464,18,5,229,2023-08-25 04:00:00
955,46,3,96,2023-08-25 05:00:00
54,47,3,58,2023-08-25 06:00:00
441,13,3,249,2023-08-25 07:00:00
800,49,1,499,2023-08-25 08:00:00
257,18,1,136,2023-08-25 09:00:00
237,38,1,479,2023-08-25 10:00:00
614,32,4,346,2023-08-25 11:00:00
668,7,7,319,2023-08-25 12:00:00
930,38,5,68,2023-08-25 13:00:00
910,44,4,36,2023-08-25 14:00:00
878,13,6,402,2023-08-25 15:00:00
111,15,6,451,2023-08-25 16:00:00
100,17,3,363,2023-08-25 17:00:00
958,32,3,350,2023-08-25 18:00:00
681,30,8,150,2023-08-25 19:00:00
965,1,6,103,2023-08-25 20:00:00
921,33,3,295,2023-08-25 21:00:00
849,43,2,362,2023-08-25 22:00:00
908,25,6,225,2023-08-25 23:00:00
973,9,9,244,2023-08-26 00:00:00
434,7,3,373,2023-08-26 01:00:00
522,2,9,290,2023-08-26 02:00:00
833,18,6,317,2023-08-26 03:00:00
967,17,1,295,2023-08-26 04:00:00
594,28,4,172,2023-08-26 05:00:00
847,31,1,91,2023-08-26 06:00:00
69,30,8,163,2023-08-26 07:00:00
684,1,3,78,2023-08-26 08:00:00
619,18,4,182,2023-08-26 09:00:00
339,49,1,378,2023-08-26 10:00:00
791,9,8,225,2023-08-26 11:00:00
121,1,8,243,2023-08-26 12:00:00
544,34,3,323,2023-08-26 13:00:00
164,5,1,104,2023-08-26 14:00:00
614,8,4,46,2023-08-26 15:00:00
344,14,6,413,2023-08-26 16:00:00
792,31,4,374,2023-08-26 17:00:00
979,5,9,346,2023-08-26 18:00:00
610,35,4,237,2023-08-26 19:00:00
975,48,1,271,2023-08-26 20:00:00
208,29,4,7,2023-08-26 21:00:00
210,6,3,290,2023-08-26 22:00:00
549,10,4,223,2023-08-26 23:00:00
498,40,7,248,2023-08-27 00:00:00
701,44,2,399,2023-08-27 01:00:00
542,29,1,302,2023-08-27 02:00:00
882,23,5,469,2023-08-27 03:00:00
475,25,2,28,2023-08-27 04:00:00
144,38,4,169,2023-08-27 05:00:00
140,1,8,242,2023-08-27 06:00:00
848,17,4,140,2023-08-27 07:00:00
495,48,1,191,2023-08-27 08:00:00
973,6,3,68,2023-08-27 09:00:00
39,47,7,420,2023-08-27 10:00:00
666,41,4,442,2023-08-27 11:00:00
547,42,4,419,2023-08-27 12:00:00
562,33,3,221,2023-08-27 13:00:00
389,7,6,363,2023-08-27 14:00:00
571,23,6,136,2023-08-27 15:00:00
706,13,6,12,2023-08-27 16:00:00
480,4,1,454,2023-08-27 17:00:00
750,29,3,229,2023-08-27 18:00:00
411,38,3,114,2023-08-27 19:00:00
917,14,5,385,2023-08-27 20:00:00
857,22,5,371,2023-08-27 21:00:00
273,7,5,482,2023-08-27 22:00:00
602,29,8,499,2023-08-27 23:00:00
824,4,3,287,2023-08-28 00:00:00
67,45,3,257,2023-08-28 01:00:00
737,48,1,402,2023-08-28 02:00:00
342,46,6,413,2023-08-28 03:00:00
699,2,9,280,2023-08-28 04:00:00
900,48,7,95,2023-08-28 05:00:00
690,16,3,163,2023-08-28 06:00:00
918,13,1,226,2023-08-28 07:00:00
53,5,5,38,2023-08-28 08:00:00
683,40,3,337,2023-08-28 09:00:00
4,26,5,478,2023-08-28 10:00:00
746,21,2,304,2023-08-28 11:00:00
19,34,9,70,2023-08-28 12:00:00
368,7,5,26,2023-08-28 13:00:00
35,27,1,366,2023-08-28 14:00:00
923,9,3,63,2023-08-28 15:00:00
282,5,9,493,2023-08-28 16:00:00
996,15,8,277,2023-08-28 17:00:00
425,11,6,489,2023-08-28 18:00:00
207,6,5,65,2023-08-28 19:00:00
711,48,6,355,2023-08-28 20:00:00
681,37,9,478,2023-08-28 21:00:00
166,37,9,84,2023-08-28 22:00:00
963,29,3,397,2023-08-28 23:00:00
117,14,8,73,2023-08-29 00:00:00
753,19,2,44,2023-08-29 01:00:00
481,26,3,489,2023-08-29 02:00:00
547,14,8,260,2023-08-29 03:00:00
717,28,6,236,2023-08-29 04:00:00
22,32,2,377,2023-08-29 05:00:00
754,24,9,498,2023-08-29 06:00:00
96,11,2,346,2023-08-29 07:00:00
25,21,7,450,2023-08-29 08:00:00
550,3,7,360,2023-08-29 09:00:00
625,5,3,356,2023-08-29 10:00:00
95,31,7,48,2023-08-29 11:00:00
514,2,7,453,2023-08-29 12:00:00
511,18,8,297,2023-08-29 13:00:00
490,50,7,329,2023-08-29 14:00:00
551,13,8,32,2023-08-29 15:00:00
940,25,9,157,2023-08-29 16:00:00
881,5,4,492,2023-08-29 17:00:00
648,40,8,133,2023-08-29 18:00:00
632,16,5,193,2023-08-29 19:00:00
118,29,6,388,2023-08-29 20:00:00
461,17,6,252,2023-08-29 21:00:00
485,11,5,406,2023-08-29 22:00:00
379,35,9,74,2023-08-29 23:00:00
977,34,1,31,2023-08-30 00:00:00
571,10,5,136,2023-08-30 01:00:00
207,14,2,232,2023-08-30 02:00:00
374,15,1,45,2023-08-30 03:00:00
562,42,2,72,2023-08-30 04:00:00
941,41,8,314,2023-08-30 05:00:00
670,13,3,390,2023-08-30 06:00:00
167,45,1,396,2023-08-30 07:00:00
2,46,9,138,2023-08-30 08:00:00
475,46,1,321,2023-08-30 09:00:00
235,36,1,478,2023-08-30 10:00:00
7,34,1,63,2023-08-30 11:00:00
939,12,1,495,2023-08-30 12:00:00
123,41,6,15,2023-08-30 13:00:00
902,35,8,460,2023-08-30 14:00:00
550,12,6,161,2023-08-30 15:00:00
964,39,1,307,2023-08-30 16:00:00
191,42,5,366,2023-08-30 17:00:00
962,17,1,416,2023-08-30 18:00:00
577,41,8,376,2023-08-30 19:00:00
165,15,4,51,2023-08-30 20:00:00
229,13,5,153,2023-08-30 21:00:00
346,32,3,49,2023-08-30 22:00:00
791,41,3,171,2023-08-30 23:00:00
590,50,1,426,2023-08-31 00:00:00
431,50,8,45,2023-08-31 01:00:00
277,38,1,80,2023-08-31 02:00:00
400,10,1,293,2023-08-31 03:00:00
566,36,7,151,2023-08-31 04:00:00
372,37,8,147,2023-08-31 05:00:00
375,37,9,141,2023-08-31 06:00:00
871,8,7,355,2023-08-31 07:00:00
507,35,2,24,2023-08-31 08:00:00
556,48,9,458,2023-08-31 09:00:00
648,9,7,47,2023-08-31 10:00:00
153,24,4,239,2023-08-31 11:00:00
433,13,6,194,2023-08-31 12:00:00
277,25,5,370,2023-08-31 13:00:00
151,14,4,320,2023-08-31 14:00:00
37,7,5,177,2023-08-31 15:00:00
847,8,5,405,2023-08-31 16:00:00
394,38,8,473,2023-08-31 17:00:00
840,15,5,165,2023-08-31 18:00:00
519,20,8,213,2023-08-31 19:00:00
170,14,5,291,2023-08-31 20:00:00
64,39,1,411,2023-08-31 21:00:00
208,39,3,309,2023-08-31 22:00:00
427,13,6,442,2023-08-31 23:00:00
819,4,7,65,2023-09-01 00:00:00
472,17,1,88,2023-09-01 01:00:00
125,35,3,126,2023-09-01 02:00:00
297,50,8,300,2023-09-01 03:00:00
950,49,8,56,2023-09-01 04:00:00
270,46,9,232,2023-09-01 05:00:00
331,18,3,462,2023-09-01 06:00:00
792,12,1,427,2023-09-01 07:00:00
873,22,7,294,2023-09-01 08:00:00
197,42,8,325,2023-09-01 09:00:00
710,31,1,452,2023-09-01 10:00:00
265,10,1,285,2023-09-01 11:00:00
199,6,6,193,2023-09-01 12:00:00
653,20,4,90,2023-09-01 13:00:00
110,9,6,338,2023-09-01 14:00:00
745,37,7,439,2023-09-01 15:00:00
536,32,1,345,2023-09-01 16:00:00
324,14,9,139,2023-09-01 17:00:00
827,47,9,356,2023-09-01 18:00:00
288,18,2,411,2023-09-01 19:00:00
585,13,9,416,2023-09-01 20:00:00
663,7,7,198,2023-09-01 21:00:00
777,34,6,45,2023-09-01 22:00:00
850,30,8,283,2023-09-01 23:00:00
232,46,3,366,2023-09-02 00:00:00
356,31,8,480,2023-09-02 01:00:00
756,48,9,424,2023-09-02 02:00:00
70,31,9,61,2023-09-02 03:00:00
645,45,1,82,2023-09-02 04:00:00
965,6,6,453,2023-09-02 05:00:00
986,47,7,74,2023-09-02 06:00:00
667,19,5,389,2023-09-02 07:00:00
843,15,3,151,2023-09-02 08:00:00
169,16,6,440,2023-09-02 09:00:00
320,24,7,46,2023-09-02 10:00:00
989,46,8,218,2023-09-02 11:00:00
355,43,2,30,2023-09-02 12:00:00
557,16,3,194,2023-09-02 13:00:00
384,10,3,42,2023-09-02 14:00:00
671,19,4,274,2023-09-02 15:00:00
48,17,8,184,2023-09-02 16:00:00
415,25,8,20,2023-09-02 17:00:00
299,40,2,496,2023-09-02 18:00:00
992,6,6,423,2023-09-02 19:00:00
86,15,7,40,2023-09-02 20:00:00
946,45,6,173,2023-09-02 21:00:00
100,21,4,299,2023-09-02 22:00:00
110,15,8,359,2023-09-02 23:00:00
604,6,8,214,2023-09-03 00:00:00
520,12,2,228,2023-09-03 01:00:00
680,45,7,332,2023-09-03 02:00:00
443,22,6,74,2023-09-03 03:00:00
489,24,4,229,2023-09-03 04:00:00
887,29,6,143,2023-09-03 05:00:00
492,16,8,420,2023-09-03 06:00:00
588,19,7,65,2023-09-03 07:00:00
473,46,8,485,2023-09-03 08:00:00
301,16,7,483,2023-09-03 09:00:00
10,3,5,495,2023-09-03 10:00:00
459,3,1,120,2023-09-03 11:00:00
379,3,1,131,2023-09-03 12:00:00
300,14,5,327,2023-09-03 13:00:00
292,48,5,84,2023-09-03 14:00:00
245,20,9,272,2023-09-03 15:00:00
595,12,3,257,2023-09-03 16:00:00
518,16,5,164,2023-09-03 17:00:00
624,28,7,77,2023-09-03 18:00:00
907,7,1,461,2023-09-03 19:00:00
325,19,2,108,2023-09-03 20:00:00
317,28,2,219,2023-09-03 21:00:00
524,6,8,208,2023-09-03 22:00:00
89,24,2,38,2023-09-03 23:00:00
98,11,8,283,2023-09-04 00:00:00
90,8,1,160,2023-09-04 01:00:00
528,19,6,404,2023-09-04 02:00:00
100,32,3,278,2023-09-04 03:00:00
538,2,1,215,2023-09-04 04:00:00
675,49,8,293,2023-09-04 05:00:00
336,35,1,138,2023-09-04 06:00:00
897,1,5,443,2023-09-04 07:00:00
994,28,5,150,2023-09-04 08:00:00
441,44,7,406,2023-09-04 09:00:00
404,14,6,106,2023-09-04 10:00:00
497,13,8,285,2023-09-04 11:00:00
953,13,8,163,2023-09-04 12:00:00
852,43,3,255,2023-09-04 13:00:00
151,41,3,362,2023-09-04 14:00:00
722,40,8,251,2023-09-04 15:00:00
633,35,7,46,2023-09-04 16:00:00
833,30,6,213,2023-09-04 17:00:00
51,42,8,186,2023-09-04 18:00:00
710,3,8,463,2023-09-04 19:00:00
189,30,3,134,2023-09-04 20:00:00
78,5,1,319,2023-09-04 21:00:00
549,1,8,87,2023-09-04 22:00:00
775,4,1,5,2023-09-04 23:00:00
661,9,1,430,2023-09-05 00:00:00
119,18,7,333,2023-09-05 01:00:00
494,44,8,37,2023-09-05 02:00:00
569,21,6,91,2023-09-05 03:00:00
332,45,5,117,2023-09-05 04:00:00
367,38,7,249,2023-09-05 05:00:00
714,14,2,120,2023-09-05 06:00:00
238,19,9,361,2023-09-05 07:00:00
378,30,8,27,2023-09-05 08:00:00
46,47,9,183,2023-09-05 09:00:00
810,24,2,235,2023-09-05 10:00:00
312,2,9,384,2023-09-05 11:00:00
350,37,4,211,2023-09-05 12:00:00
456,22,4,262,2023-09-05 13:00:00
871,15,7,474,2023-09-05 14:00:00
80,26,7,425,2023-09-05 15:00:00
87,48,7,38,2023-09-05 16:00:00
148,48,1,359,2023-09-05 17:00:00
968,30,8,187,2023-09-05 18:00:00
624,49,6,163,2023-09-05 19:00:00
968,34,5,315,2023-09-05 20:00:00
186,41,7,184,2023-09-05 21:00:00
990,48,7,450,2023-09-05 22:00:00
282,41,5,188,2023-09-05 23:00:00
640,33,2,38,2023-09-06 00:00:00
698,28,3,334,2023-09-06 01:00:00
879,16,8,495,2023-09-06 02:00:00
546,37,7,43,2023-09-06 03:00:00
390,43,4,134,2023-09-06 04:00:00
321,5,3,395,2023-09-06 05:00:00
933,5,7,485,2023-09-06 06:00:00
822,32,5,155,2023-09-06 07:00:00
747,34,4,78,2023-09-06 08:00:00
660,17,6,373,2023-09-06 09:00:00
589,18,9,196,2023-09-06 10:00:00
421,45,1,395,2023-09-06 11:00:00
190,5,6,387,2023-09-06 12:00:00
183,6,8,488,2023-09-06 13:00:00
404,19,3,444,2023-09-06 14:00:00
107,7,9,428,2023-09-06 15:00:00
428,11,2,193,2023-09-06 16:00:00
33,13,7,431,2023-09-06 17:00:00
988,11,8,67,2023-09-06 18:00:00
726,13,1,126,2023-09-06 19:00:00
910,21,9,462,2023-09-06 20:00:00
16,42,2,287,2023-09-06 21:00:00
934,34,8,490,2023-09-06 22:00:00
359,11,7,76,2023-09-06 23:00:00
267,18,8,264,2023-09-07 00:00:00
310,39,6,85,2023-09-07 01:00:00
381,2,7,317,2023-09-07 02:00:00
81,22,9,263,2023-09-07 03:00:00
423,18,2,468,2023-09-07 04:00:00
219,18,4,414,2023-09-07 05:00:00
643,8,3,5,2023-09-07 06:00:00
166,3,7,403,2023-09-07 07:00:00
50,44,6,274,2023-09-07 08:00:00
906,25,8,334,2023-09-07 09:00:00
651,38,9,109,2023-09-07 10:00:00
873,36,4,407,2023-09-07 11:00:00
945,29,8,131,2023-09-07 12:00:00
247,15,2,388,2023-09-07 13:00:00
975,28,4,66,2023-09-07 14:00:00
147,39,3,108,2023-09-07 15:00:00
905,18,5,91,2023-09-07 16:00:00
557,11,1,50,2023-09-07 17:00:00
998,3,5,247,2023-09-07 18:00:00
578,7,5,340,2023-09-07 19:00:00
528,43,7,186,2023-09-07 20:00:00
86,42,1,370,2023-09-07 21:00:00
892,5,3,368,2023-09-07 22:00:00
458,11,1,449,2023-09-07 23:00:00
681,42,3,63,2023-09-08 00:00:00
960,47,1,46,2023-09-08 01:00:00
227,6,4,218,2023-09-08 02:00:00
32,9,6,249,2023-09-08 03:00:00
930,41,3,439,2023-09-08 04:00:00
442,14,5,429,2023-09-08 05:00:00
276,14,2,152,2023-09-08 06:00:00
379,28,7,298,2023-09-08 07:00:00
346,15,3,391,2023-09-08 08:00:00
210,36,5,354,2023-09-08 09:00:00
214,44,4,242,2023-09-08 10:00:00
650,35,7,338,2023-09-08 11:00:00
348,40,9,66,2023-09-08 12:00:00
931,32,1,119,2023-09-08 13:00:00
289,22,3,283,2023-09-08 14:00:00
356,39,4,149,2023-09-08 15:00:00
563,6,3,267,2023-09-08 16:00:00
922,32,9,199,2023-09-08 17:00:00
32,15,8,218,2023-09-08 18:00:00
483,42,5,309,2023-09-08 19:00:00
569,10,2,51,2023-09-08 20:00:00
361,35,2,211,2023-09-08 21:00:00
150,2,5,296,2023-09-08 22:00:00
263,45,3,131,2023-09-08 23:00:00
543,36,4,273,2023-09-09 00:00:00
153,19,4,434,2023-09-09 01:00:00
230,28,3,394,2023-09-09 02:00:00
967,14,5,463,2023-09-09 03:00:00
775,27,2,61,2023-09-09 04:00:00
40,10,2,379,2023-09-09 05:00:00
627,11,5,400,2023-09-09 06:00:00
200,15,3,254,2023-09-09 07:00:00
657,7,8,231,2023-09-09 08:00:00
765,23,4,252,2023-09-09 09:00:00
508,46,5,305,2023-09-09 10:00:00
396,2,1,20,2023-09-09 11:00:00
271,11,6,323,2023-09-09 12:00:00
569,7,7,132,2023-09-09 13:00:00
746,41,1,182,2023-09-09 14:00:00
980,43,8,437,2023-09-09 15:00:00
457,33,7,88,2023-09-09 16:00:00
475,6,6,221,2023-09-09 17:00:00
448,15,5,224,2023-09-09 18:00:00
922,39,2,391,2023-09-09 19:00:00
274,26,7,110,2023-09-09 20:00:00
563,14,5,476,2023-09-09 21:00:00
391,16,9,42,2023-09-09 22:00:00
610,21,9,453,2023-09-09 23:00:00
239,10,8,283,2023-09-10 00:00:00
658,7,4,31,2023-09-10 01:00:00
369,28,5,10,2023-09-10 02:00:00
989,20,7,206,2023-09-10 03:00:00
793,1,1,39,2023-09-10 04:00:00
954,24,2,435,2023-09-10 05:00:00
346,16,6,239,2023-09-10 06:00:00
102,33,5,12,2023-09-10 07:00:00
228,15,3,498,2023-09-10 08:00:00
709,33,1,197,2023-09-10 09:00:00
248,4,5,233,2023-09-10 10:00:00
156,12,6,154,2023-09-10 11:00:00
981,22,5,342,2023-09-10 12:00:00
256,21,6,244,2023-09-10 13:00:00
895,1,2,138,2023-09-10 14:00:00
645,27,9,187,2023-09-10 15:00:00
492,16,6,372,2023-09-10 16:00:00
291,8,2,15,2023-09-10 17:00:00
134,37,7,8,2023-09-10 18:00:00
555,20,1,298,2023-09-10 19:00:00
323,20,9,367,2023-09-10 20:00:00
622,22,9,86,2023-09-10 21:00:00
735,26,5,163,2023-09-10 22:00:00
135,23,9,492,2023-09-10 23:00:00
194,30,7,263,2023-09-11 00:00:00
315,50,1,22,2023-09-11 01:00:00
651,31,8,478,2023-09-11 02:00:00
75,13,9,224,2023-09-11 03:00:00
611,49,4,456,2023-09-11 04:00:00
373,32,9,292,2023-09-11 05:00:00
137,49,7,387,2023-09-11 06:00:00
551,5,2,157,2023-09-11 07:00:00
335,41,9,245,2023-09-11 08:00:00
778,27,9,242,2023-09-11 09:00:00
984,11,8,270,2023-09-11 10:00:00
910,23,7,291,2023-09-11 11:00:00
824,34,4,204,2023-09-11 12:00:00
9,19,1,496,2023-09-11 13:00:00
10,7,1,248,2023-09-11 14:00:00
493,25,8,485,2023-09-11 15:00:00
116,17,4,180,2023-09-11 16:00:00
317,22,4,77,2023-09-11 17:00:00
294,6,6,461,2023-09-11 18:00:00
460,38,3,161,2023-09-11 19:00:00
138,48,7,489,2023-09-11 20:00:00
979,18,8,107,2023-09-11 21:00:00
460,25,4,200,2023-09-11 22:00:00
846,1,4,230,2023-09-11 23:00:00
555,23,9,317,2023-09-12 00:00:00
756,37,7,253,2023-09-12 01:00:00
320,18,1,369,2023-09-12 02:00:00
84,3,6,433,2023-09-12 03:00:00
430,29,3,169,2023-09-12 04:00:00
837,28,5,142,2023-09-12 05:00:00
182,1,7,290,2023-09-12 06:00:00
807,37,7,159,2023-09-12 07:00:00
157,30,7,53,2023-09-12 08:00:00
77,46,4,235,2023-09-12 09:00:00
733,19,8,205,2023-09-12 10:00:00
726,40,3,253,2023-09-12 11:00:00
232,25,6,113,2023-09-12 12:00:00
453,10,2,174,2023-09-12 13:00:00
524,18,3,79,2023-09-12 14:00:00
177,41,8,93,2023-09-12 15:00:00
990,8,3,89,2023-09-12 16:00:00
759,36,7,50,2023-09-12 17:00:00
240,8,6,463,2023-09-12 18:00:00
40,38,1,473,2023-09-12 19:00:00
150,35,8,223,2023-09-12 20:00:00
488,31,4,312,2023-09-12 21:00:00
159,7,6,81,2023-09-12 22:00:00
579,18,9,144,2023-09-12 23:00:00
977,40,9,183,2023-09-13 00:00:00
925,28,8,32,2023-09-13 01:00:00
209,30,9,73,2023-09-13 02:00:00
956,25,3,335,2023-09-13 03:00:00
521,41,9,333,2023-09-13 04:00:00
619,21,8,49,2023-09-13 05:00:00
811,38,7,238,2023-09-13 06:00:00
960,49,2,279,2023-09-13 07:00:00
21,16,6,469,2023-09-13 08:00:00
180,43,4,457,2023-09-13 09:00:00
904,22,4,224,2023-09-13 10:00:00
813,3,9,239,2023-09-13 11:00:00
1000,16,4,235,2023-09-13 12:00:00
159,23,2,335,2023-09-13 13:00:00
33,48,4,447,2023-09-13 14:00:00
770,3,2,246,2023-09-13 15:00:00
243,14,3,327,2023-09-13 16:00:00
164,38,6,45,2023-09-13 17:00:00
603,24,5,265,2023-09-13 18:00:00
355,15,4,414,2023-09-13 19:00:00
976,37,7,254,2023-09-13 20:00:00
123,10,4,47,2023-09-13 21:00:00
212,46,7,249,2023-09-13 22:00:00
459,6,5,297,2023-09-13 23:00:00
13,49,1,109,2023-09-14 00:00:00
891,3,4,181,2023-09-14 01:00:00
866,45,5,79,2023-09-14 02:00:00
17,3,6,416,2023-09-14 03:00:00
29,4,4,454,2023-09-14 04:00:00
834,25,1,215,2023-09-14 05:00:00
757,38,3,104,2023-09-14 06:00:00
299,31,1,81,2023-09-14 07:00:00
743,11,2,92,2023-09-14 08:00:00
151,9,1,230,2023-09-14 09:00:00
385,47,3,343,2023-09-14 10:00:00
776,33,2,158,2023-09-14 11:00:00
185,30,7,334,2023-09-14 12:00:00
265,22,3,238,2023-09-14 13:00:00
97,29,2,248,2023-09-14 14:00:00
656,33,9,16,2023-09-14 15:00:00
570,16,7,461,2023-09-14 16:00:00
489,28,4,83,2023-09-14 17:00:00
747,31,9,299,2023-09-14 18:00:00
735,16,5,178,2023-09-14 19:00:00
212,19,2,25,2023-09-14 20:00:00
283,6,5,57,2023-09-14 21:00:00
812,31,5,312,2023-09-14 22:00:00
314,14,8,180,2023-09-14 23:00:00
688,38,9,475,2023-09-15 00:00:00
392,1,2,396,2023-09-15 01:00:00
670,47,2,10,2023-09-15 02:00:00
269,40,8,127,2023-09-15 03:00:00
196,23,2,444,2023-09-15 04:00:00
146,6,5,244,2023-09-15 05:00:00
693,17,8,497,2023-09-15 06:00:00
750,16,5,44,2023-09-15 07:00:00
496,3,1,389,2023-09-15 08:00:00
211,30,6,346,2023-09-15 09:00:00
227,2,7,122,2023-09-15 10:00:00
230,30,6,410,2023-09-15 11:00:00
718,46,7,401,2023-09-15 12:00:00
614,4,3,28,2023-09-15 13:00:00
148,33,1,408,2023-09-15 14:00:00
23,50,4,197,2023-09-15 15:00:00
214,42,1,80,2023-09-15 16:00:00
755,39,8,49,2023-09-15 17:00:00
653,11,2,73,2023-09-15 18:00:00
132,20,7,252,2023-09-15 19:00:00
809,20,8,297,2023-09-15 20:00:00
392,48,9,46,2023-09-15 21:00:00
485,21,8,401,2023-09-15 22:00:00
455,6,6,380,2023-09-15 23:00:00
111,28,1,258,2023-09-16 00:00:00
853,11,1,484,2023-09-16 01:00:00
373,21,9,256,2023-09-16 02:00:00
726,33,3,337,2023-09-16 03:00:00
279,24,5,278,2023-09-16 04:00:00
18,43,2,241,2023-09-16 05:00:00
605,6,6,139,2023-09-16 06:00:00
363,18,7,305,2023-09-16 07:00:00
871,37,2,195,2023-09-16 08:00:00
539,20,8,342,2023-09-16 09:00:00
850,46,5,368,2023-09-16 10:00:00
120,19,2,29,2023-09-16 11:00:00
934,37,1,22,2023-09-16 12:00:00
714,45,9,387,2023-09-16 13:00:00
436,8,2,395,2023-09-16 14:00:00
767,15,1,231,2023-09-16 15:00:00
446,14,7,285,2023-09-16 16:00:00
163,31,7,10,2023-09-16 17:00:00
789,14,3,223,2023-09-16 18:00:00
469,27,9,381,2023-09-16 19:00:00
84,49,9,59,2023-09-16 20:00:00
916,45,9,154,2023-09-16 21:00:00
85,43,4,291,2023-09-16 22:00:00
554,19,6,125,2023-09-16 23:00:00
848,27,1,245,2023-09-17 00:00:00
349,41,5,9,2023-09-17 01:00:00
307,46,2,80,2023-09-17 02:00:00
37,43,7,490,2023-09-17 03:00:00
740,28,5,458,2023-09-17 04:00:00
688,28,2,322,2023-09-17 05:00:00
856,4,6,81,2023-09-17 06:00:00
571,22,7,282,2023-09-17 07:00:00
257,26,2,258,2023-09-17 08:00:00
595,41,4,115,2023-09-17 09:00:00
247,30,4,267,2023-09-17 10:00:00
898,40,5,77,2023-09-17 11:00:00
35,28,6,276,2023-09-17 12:00:00
