customernumber,event_name,category,subcategory
3241,fx_market,Finance,Stock Market
2303,hesap_acma,Banking,Account Opening
4768,kredi_basvuru,Finance,Loans
5952,borsa,Finance,Stock Market
9713,borsa,Finance,Loans
8054,borsa,Finance,Stock Market
1471,hesap_acma,Banking,Savings
5673,borsa,Finance,Loans
5404,kredi_basvuru,Finance,Stock Market
4538,kredi_basvuru,Finance,Forex
8345,fx_market,Finance,Forex
7153,borsa,Finance,Loans
2109,hesap_acma,Banking,Account Opening
6421,hesap_acma,Banking,Savings
9253,kredi_basvuru,Finance,Forex
1768,hesap_acma,Banking,Account Opening
3852,hesap_acma,Banking,Savings
3600,hesap_acma,Banking,Savings
6671,kredi_basvuru,Finance,Forex
1133,fx_market,Finance,Loans
4326,fx_market,Finance,Loans
6782,fx_market,Finance,Stock Market
3103,fx_market,Finance,Stock Market
9464,kredi_basvuru,Finance,Forex
4276,borsa,Finance,Loans
7014,kredi_basvuru,Finance,Stock Market
2222,borsa,Finance,Stock Market
1944,hesap_acma,Banking,Account Opening
1257,borsa,Finance,Loans
7104,kredi_basvuru,Finance,Loans
2782,fx_market,Finance,Stock Market
1646,fx_market,Finance,Stock Market
2775,fx_market,Finance,Stock Market
5993,fx_market,Finance,Stock Market
2835,borsa,Finance,Stock Market
2422,fx_market,Finance,Forex
5312,hesap_acma,Banking,Savings
2917,hesap_acma,Banking,Transfers
1756,kredi_basvuru,Finance,Stock Market
1557,kredi_basvuru,Finance,Stock Market
7471,kredi_basvuru,Finance,Stock Market
6725,hesap_acma,Banking,Transfers
5547,hesap_acma,Banking,Savings
2931,borsa,Finance,Loans
2704,kredi_basvuru,Finance,Forex
7315,borsa,Finance,Forex
4818,kredi_basvuru,Finance,Forex
8399,fx_market,Finance,Loans
6170,kredi_basvuru,Finance,Stock Market
6353,hesap_acma,Banking,Transfers
3066,borsa,Finance,Forex
6743,borsa,Finance,Loans
1945,kredi_basvuru,Finance,Forex
6975,fx_market,Finance,Loans
3205,fx_market,Finance,Stock Market
2499,fx_market,Finance,Loans
1509,hesap_acma,Banking,Transfers
6856,fx_market,Finance,Loans
1469,hesap_acma,Banking,Savings
1829,borsa,Finance,Forex
7217,hesap_acma,Banking,Transfers
9319,kredi_basvuru,Finance,Forex
3689,fx_market,Finance,Stock Market
3391,fx_market,Finance,Loans
6546,hesap_acma,Banking,Account Opening
7457,kredi_basvuru,Finance,Stock Market
4780,kredi_basvuru,Finance,Stock Market
2186,fx_market,Finance,Stock Market
5941,fx_market,Finance,Stock Market
3677,hesap_acma,Banking,Transfers
7096,hesap_acma,Banking,Transfers
1882,fx_market,Finance,Stock Market
9321,fx_market,Finance,Forex
3633,borsa,Finance,Loans
7695,borsa,Finance,Loans
1153,fx_market,Finance,Forex
9494,hesap_acma,Banking,Savings
5081,kredi_basvuru,Finance,Forex
7461,fx_market,Finance,Stock Market
4758,kredi_basvuru,Finance,Stock Market
2849,fx_market,Finance,Stock Market
6604,fx_market,Finance,Stock Market
6546,borsa,Finance,Loans
6850,hesap_acma,Banking,Savings
9520,borsa,Finance,Stock Market
9296,hesap_acma,Banking,Account Opening
9682,kredi_basvuru,Finance,Stock Market
1278,hesap_acma,Banking,Savings
5494,kredi_basvuru,Finance,Forex
8201,hesap_acma,Banking,Account Opening
1842,kredi_basvuru,Finance,Stock Market
5152,kredi_basvuru,Finance,Stock Market
8396,fx_market,Finance,Loans
5696,fx_market,Finance,Stock Market
5217,fx_market,Finance,Loans
1068,hesap_acma,Banking,Transfers
4276,kredi_basvuru,Finance,Stock Market
2543,kredi_basvuru,Finance,Forex
7566,hesap_acma,Banking,Transfers
6272,kredi_basvuru,Finance,Stock Market
6501,borsa,Finance,Forex
3868,borsa,Finance,Loans
4809,hesap_acma,Banking,Transfers
8372,borsa,Finance,Forex
7357,fx_market,Finance,Stock Market
4969,hesap_acma,Banking,Savings
9925,fx_market,Finance,Forex
1320,fx_market,Finance,Forex
8328,fx_market,Finance,Loans
3336,hesap_acma,Banking,Savings
3403,hesap_acma,Banking,Account Opening
2192,kredi_basvuru,Finance,Forex
1414,kredi_basvuru,Finance,Loans
7175,kredi_basvuru,Finance,Forex
4573,fx_market,Finance,Forex
3285,hesap_acma,Banking,Transfers
7929,kredi_basvuru,Finance,Stock Market
5154,fx_market,Finance,Stock Market
4207,borsa,Finance,Stock Market
7181,fx_market,Finance,Loans
2594,hesap_acma,Banking,Account Opening
8436,kredi_basvuru,Finance,Forex
7618,hesap_acma,Banking,Account Opening
7899,kredi_basvuru,Finance,Loans
9851,fx_market,Finance,Loans
2425,fx_market,Finance,Stock Market
4802,fx_market,Finance,Stock Market
1710,hesap_acma,Banking,Account Opening
3271,borsa,Finance,Loans
5369,hesap_acma,Banking,Savings
8615,fx_market,Finance,Loans
5203,hesap_acma,Banking,Account Opening
1444,hesap_acma,Banking,Account Opening
4308,fx_market,Finance,Stock Market
5695,kredi_basvuru,Finance,Stock Market
3305,fx_market,Finance,Stock Market
3473,fx_market,Finance,Forex
5672,hesap_acma,Banking,Transfers
5589,fx_market,Finance,Forex
3385,kredi_basvuru,Finance,Forex
2364,borsa,Finance,Stock Market
2794,kredi_basvuru,Finance,Stock Market
1392,fx_market,Finance,Forex
7637,kredi_basvuru,Finance,Stock Market
7200,fx_market,Finance,Loans
9794,kredi_basvuru,Finance,Stock Market
9096,kredi_basvuru,Finance,Loans
8517,hesap_acma,Banking,Transfers
8920,hesap_acma,Banking,Transfers
2916,fx_market,Finance,Forex
2372,kredi_basvuru,Finance,Stock Market
2058,kredi_basvuru,Finance,Loans
2066,borsa,Finance,Loans
6428,hesap_acma,Banking,Transfers
4227,borsa,Finance,Loans
5303,hesap_acma,Banking,Transfers
6834,hesap_acma,Banking,Transfers
9595,hesap_acma,Banking,Savings
5961,hesap_acma,Banking,Account Opening
7102,borsa,Finance,Forex
1502,hesap_acma,Banking,Savings
2826,borsa,Finance,Stock Market
3248,fx_market,Finance,Stock Market
6881,fx_market,Finance,Loans
7208,hesap_acma,Banking,Transfers
6054,fx_market,Finance,Stock Market
7357,hesap_acma,Banking,Transfers
8429,hesap_acma,Banking,Transfers
5519,borsa,Finance,Stock Market
5778,borsa,Finance,Forex
1056,fx_market,Finance,Stock Market
7254,fx_market,Finance,Stock Market
3756,borsa,Finance,Stock Market
5546,hesap_acma,Banking,Account Opening
2107,kredi_basvuru,Finance,Forex
4605,borsa,Finance,Forex
4260,kredi_basvuru,Finance,Stock Market
4240,hesap_acma,Banking,Account Opening
7866,hesap_acma,Banking,Transfers
3335,hesap_acma,Banking,Account Opening
3950,kredi_basvuru,Finance,Forex
1748,borsa,Finance,Forex
9673,borsa,Finance,Loans
4858,hesap_acma,Banking,Savings
5433,kredi_basvuru,Finance,Loans
8637,fx_market,Finance,Loans
2000,kredi_basvuru,Finance,Loans
1060,fx_market,Finance,Forex
5756,borsa,Finance,Loans
2745,borsa,Finance,Forex
7391,hesap_acma,Banking,Account Opening
5304,borsa,Finance,Loans
9585,kredi_basvuru,Finance,Stock Market
6606,fx_market,Finance,Loans
4330,hesap_acma,Banking,Savings
4804,borsa,Finance,Forex
3458,fx_market,Finance,Stock Market
4247,hesap_acma,Banking,Account Opening
3984,kredi_basvuru,Finance,Loans
6585,fx_market,Finance,Loans
4125,hesap_acma,Banking,Transfers
2578,fx_market,Finance,Stock Market
6252,kredi_basvuru,Finance,Loans
4689,borsa,Finance,Stock Market
9151,fx_market,Finance,Forex
9101,fx_market,Finance,Loans
4785,kredi_basvuru,Finance,Stock Market
7045,kredi_basvuru,Finance,Forex
6658,fx_market,Finance,Stock Market
2883,fx_market,Finance,Forex
2937,hesap_acma,Banking,Transfers
1142,hesap_acma,Banking,Account Opening
6243,hesap_acma,Banking,Transfers
6752,kredi_basvuru,Finance,Forex
1253,borsa,Finance,Loans
4782,hesap_acma,Banking,Transfers
7115,borsa,Finance,Forex
1382,kredi_basvuru,Finance,Forex
4941,kredi_basvuru,Finance,Forex
5598,kredi_basvuru,Finance,Forex
9552,kredi_basvuru,Finance,Loans
3675,fx_market,Finance,Forex
3106,borsa,Finance,Forex
2417,kredi_basvuru,Finance,Forex
3451,kredi_basvuru,Finance,Stock Market
1438,borsa,Finance,Stock Market
3076,fx_market,Finance,Stock Market
7509,borsa,Finance,Loans
1425,fx_market,Finance,Forex
6440,kredi_basvuru,Finance,Forex
5974,borsa,Finance,Stock Market
8270,hesap_acma,Banking,Account Opening
7784,fx_market,Finance,Stock Market
5704,hesap_acma,Banking,Account Opening
1552,fx_market,Finance,Stock Market
8271,fx_market,Finance,Forex
7689,borsa,Finance,Loans
8031,fx_market,Finance,Forex
9137,fx_market,Finance,Stock Market
1248,borsa,Finance,Forex
5100,borsa,Finance,Loans
2144,hesap_acma,Banking,Savings
3267,hesap_acma,Banking,Savings
9213,borsa,Finance,Forex
5787,hesap_acma,Banking,Savings
8518,borsa,Finance,Stock Market
6625,hesap_acma,Banking,Transfers
1236,borsa,Finance,Forex
9408,kredi_basvuru,Finance,Loans
5176,kredi_basvuru,Finance,Loans
3340,borsa,Finance,Forex
7395,hesap_acma,Banking,Transfers
8345,fx_market,Finance,Stock Market
6835,borsa,Finance,Stock Market
8024,kredi_basvuru,Finance,Stock Market
5804,fx_market,Finance,Stock Market
4978,borsa,Finance,Loans
3265,hesap_acma,Banking,Transfers
2630,fx_market,Finance,Loans
9740,fx_market,Finance,Loans
3643,fx_market,Finance,Forex
3287,borsa,Finance,Loans
7449,borsa,Finance,Stock Market
6417,kredi_basvuru,Finance,Loans
7259,fx_market,Finance,Stock Market
2522,fx_market,Finance,Stock Market
1009,borsa,Finance,Loans
8611,fx_market,Finance,Stock Market
2229,hesap_acma,Banking,Savings
5291,fx_market,Finance,Forex
8013,borsa,Finance,Stock Market
8535,kredi_basvuru,Finance,Loans
4905,hesap_acma,Banking,Account Opening
1407,hesap_acma,Banking,Account Opening
4648,borsa,Finance,Loans
2097,kredi_basvuru,Finance,Forex
3631,kredi_basvuru,Finance,Forex
7582,hesap_acma,Banking,Transfers
4059,fx_market,Finance,Forex
7299,kredi_basvuru,Finance,Loans
9242,borsa,Finance,Forex
6309,hesap_acma,Banking,Transfers
7987,borsa,Finance,Loans
6291,fx_market,Finance,Loans
6787,hesap_acma,Banking,Savings
1859,borsa,Finance,Loans
6341,hesap_acma,Banking,Savings
1642,borsa,Finance,Stock Market
6889,hesap_acma,Banking,Account Opening
8830,borsa,Finance,Forex
8965,hesap_acma,Banking,Savings
7686,fx_market,Finance,Forex
1405,borsa,Finance,Forex
6620,kredi_basvuru,Finance,Stock Market
7899,kredi_basvuru,Finance,Forex
4861,borsa,Finance,Forex
1348,borsa,Finance,Stock Market
5485,borsa,Finance,Forex
6480,fx_market,Finance,Forex
3202,borsa,Finance,Loans
4726,borsa,Finance,Forex
6035,borsa,Finance,Stock Market
2548,hesap_acma,Banking,Account Opening
4935,kredi_basvuru,Finance,Forex
3140,kredi_basvuru,Finance,Loans
6579,borsa,Finance,Forex
7746,fx_market,Finance,Stock Market
7768,fx_market,Finance,Stock Market
8613,fx_market,Finance,Loans
6290,borsa,Finance,Forex
2410,kredi_basvuru,Finance,Loans
2783,borsa,Finance,Loans
6440,borsa,Finance,Forex
7277,borsa,Finance,Forex
6629,borsa,Finance,Loans
3305,fx_market,Finance,Loans
1358,hesap_acma,Banking,Savings
5101,kredi_basvuru,Finance,Stock Market
4218,borsa,Finance,Forex
1025,borsa,Finance,Stock Market
2337,borsa,Finance,Forex
3596,hesap_acma,Banking,Transfers
6717,fx_market,Finance,Stock Market
2756,fx_market,Finance,Stock Market
6145,hesap_acma,Banking,Transfers
5090,hesap_acma,Banking,Savings
2593,hesap_acma,Banking,Account Opening
6252,hesap_acma,Banking,Savings
9471,hesap_acma,Banking,Account Opening
2615,hesap_acma,Banking,Savings
6165,hesap_acma,Banking,Transfers
5564,fx_market,Finance,Stock Market
1331,kredi_basvuru,Finance,Stock Market
3845,hesap_acma,Banking,Savings
5315,fx_market,Finance,Forex
3614,hesap_acma,Banking,Transfers
7624,hesap_acma,Banking,Transfers
8676,kredi_basvuru,Finance,Forex
5968,kredi_basvuru,Finance,Stock Market
6259,hesap_acma,Banking,Transfers
6135,kredi_basvuru,Finance,Loans
4123,borsa,Finance,Loans
4205,borsa,Finance,Stock Market
4337,hesap_acma,Banking,Transfers
7360,fx_market,Finance,Forex
9347,borsa,Finance,Forex
8315,fx_market,Finance,Forex
8699,hesap_acma,Banking,Savings
7111,hesap_acma,Banking,Transfers
3209,fx_market,Finance,Loans
8255,fx_market,Finance,Loans
5323,borsa,Finance,Loans
6608,borsa,Finance,Stock Market
6728,fx_market,Finance,Forex
3502,kredi_basvuru,Finance,Stock Market
6275,kredi_basvuru,Finance,Forex
1057,fx_market,Finance,Forex
6673,hesap_acma,Banking,Account Opening
2771,fx_market,Finance,Stock Market
5556,fx_market,Finance,Loans
7743,kredi_basvuru,Finance,Forex
8713,fx_market,Finance,Forex
8607,fx_market,Finance,Loans
9862,kredi_basvuru,Finance,Stock Market
5687,borsa,Finance,Stock Market
4269,hesap_acma,Banking,Account Opening
7686,kredi_basvuru,Finance,Forex
1517,kredi_basvuru,Finance,Forex
7379,fx_market,Finance,Loans
4270,borsa,Finance,Stock Market
8709,fx_market,Finance,Loans
6663,hesap_acma,Banking,Transfers
5270,fx_market,Finance,Loans
8070,kredi_basvuru,Finance,Loans
3891,fx_market,Finance,Loans
5326,borsa,Finance,Loans
8900,hesap_acma,Banking,Savings
9599,fx_market,Finance,Forex
7772,borsa,Finance,Loans
6016,kredi_basvuru,Finance,Loans
2617,hesap_acma,Banking,Transfers
1459,hesap_acma,Banking,Savings
7960,kredi_basvuru,Finance,Stock Market
7943,kredi_basvuru,Finance,Loans
1221,hesap_acma,Banking,Transfers
6844,borsa,Finance,Stock Market
9286,fx_market,Finance,Forex
9932,borsa,Finance,Stock Market
8208,hesap_acma,Banking,Savings
3912,kredi_basvuru,Finance,Loans
4753,kredi_basvuru,Finance,Forex
6764,fx_market,Finance,Loans
4350,borsa,Finance,Forex
3951,borsa,Finance,Forex
8451,hesap_acma,Banking,Account Opening
5950,fx_market,Finance,Loans
9959,fx_market,Finance,Stock Market
4590,borsa,Finance,Stock Market
8674,hesap_acma,Banking,Transfers
2952,fx_market,Finance,Stock Market
8096,kredi_basvuru,Finance,Loans
7452,kredi_basvuru,Finance,Loans
5343,borsa,Finance,Loans
7971,kredi_basvuru,Finance,Stock Market
9488,kredi_basvuru,Finance,Forex
4184,borsa,Finance,Forex
9618,hesap_acma,Banking,Transfers
9095,hesap_acma,Banking,Transfers
8499,kredi_basvuru,Finance,Forex
6828,kredi_basvuru,Finance,Stock Market
8199,hesap_acma,Banking,Account Opening
5244,fx_market,Finance,Stock Market
8359,fx_market,Finance,Loans
2323,hesap_acma,Banking,Transfers
8382,fx_market,Finance,Forex
8454,kredi_basvuru,Finance,Stock Market
6170,borsa,Finance,Forex
8981,kredi_basvuru,Finance,Loans
8093,borsa,Finance,Stock Market
8720,kredi_basvuru,Finance,Forex
6071,borsa,Finance,Loans
7902,fx_market,Finance,Stock Market
8928,fx_market,Finance,Forex
4840,fx_market,Finance,Forex
6137,kredi_basvuru,Finance,Stock Market
6225,borsa,Finance,Forex
7845,fx_market,Finance,Loans
6548,hesap_acma,Banking,Transfers
3742,fx_market,Finance,Loans
8293,hesap_acma,Banking,Savings
8851,fx_market,Finance,Stock Market
8310,fx_market,Finance,Forex
9877,borsa,Finance,Loans
3357,fx_market,Finance,Stock Market
3467,fx_market,Finance,Forex
4150,kredi_basvuru,Finance,Forex
5715,kredi_basvuru,Finance,Stock Market
7124,fx_market,Finance,Loans
7547,borsa,Finance,Loans
6431,borsa,Finance,Loans
9106,fx_market,Finance,Stock Market
1066,borsa,Finance,Forex
7858,kredi_basvuru,Finance,Loans
7964,hesap_acma,Banking,Transfers
7786,borsa,Finance,Loans
1031,borsa,Finance,Stock Market
4610,hesap_acma,Banking,Account Opening
8284,hesap_acma,Banking,Account Opening
5814,borsa,Finance,Forex
6101,hesap_acma,Banking,Account Opening
5743,kredi_basvuru,Finance,Forex
5055,fx_market,Finance,Stock Market
9235,borsa,Finance,Loans
9461,fx_market,Finance,Forex
1964,borsa,Finance,Stock Market
7416,fx_market,Finance,Stock Market
9865,fx_market,Finance,Loans
6994,borsa,Finance,Forex
3644,kredi_basvuru,Finance,Stock Market
5017,fx_market,Finance,Forex
8325,fx_market,Finance,Loans
4484,hesap_acma,Banking,Savings
7729,fx_market,Finance,Loans
4213,borsa,Finance,Stock Market
3662,hesap_acma,Banking,Savings
5499,kredi_basvuru,Finance,Stock Market
8711,hesap_acma,Banking,Account Opening
3483,kredi_basvuru,Finance,Stock Market
2606,borsa,Finance,Forex
3466,hesap_acma,Banking,Transfers
2343,hesap_acma,Banking,Account Opening
2152,hesap_acma,Banking,Transfers
7530,kredi_basvuru,Finance,Forex
5770,kredi_basvuru,Finance,Forex
8199,borsa,Finance,Forex
1225,kredi_basvuru,Finance,Forex
6641,fx_market,Finance,Loans
2670,fx_market,Finance,Stock Market
6753,fx_market,Finance,Forex
6302,kredi_basvuru,Finance,Forex
6193,fx_market,Finance,Stock Market
2317,kredi_basvuru,Finance,Stock Market
9650,hesap_acma,Banking,Account Opening
7153,fx_market,Finance,Stock Market
1691,kredi_basvuru,Finance,Forex
9783,hesap_acma,Banking,Savings
1498,borsa,Finance,Stock Market
6447,hesap_acma,Banking,Savings
3818,kredi_basvuru,Finance,Loans
8290,borsa,Finance,Forex
6951,kredi_basvuru,Finance,Stock Market
7537,kredi_basvuru,Finance,Stock Market
5335,fx_market,Finance,Forex
1015,fx_market,Finance,Loans
7082,kredi_basvuru,Finance,Loans
1508,hesap_acma,Banking,Savings
2708,kredi_basvuru,Finance,Stock Market
6581,kredi_basvuru,Finance,Loans
9524,hesap_acma,Banking,Transfers
8789,hesap_acma,Banking,Account Opening
5951,fx_market,Finance,Loans
1790,hesap_acma,Banking,Account Opening
8494,kredi_basvuru,Finance,Stock Market
4723,hesap_acma,Banking,Account Opening
1828,hesap_acma,Banking,Savings
4705,kredi_basvuru,Finance,Loans
5045,fx_market,Finance,Stock Market
9380,kredi_basvuru,Finance,Loans
6562,fx_market,Finance,Forex
4332,hesap_acma,Banking,Account Opening
1140,hesap_acma,Banking,Account Opening
2358,kredi_basvuru,Finance,Forex
1572,fx_market,Finance,Stock Market
2941,kredi_basvuru,Finance,Loans
7145,kredi_basvuru,Finance,Forex
4673,fx_market,Finance,Forex
4938,hesap_acma,Banking,Account Opening
5339,borsa,Finance,Loans
4315,kredi_basvuru,Finance,Forex
4312,hesap_acma,Banking,Transfers
6361,borsa,Finance,Forex
7592,fx_market,Finance,Loans
1586,borsa,Finance,Stock Market
4282,hesap_acma,Banking,Transfers
4544,hesap_acma,Banking,Transfers
2095,borsa,Finance,Loans
5446,kredi_basvuru,Finance,Stock Market
4475,hesap_acma,Banking,Account Opening
6076,borsa,Finance,Loans
2681,kredi_basvuru,Finance,Loans
8457,hesap_acma,Banking,Transfers
3806,borsa,Finance,Loans
6548,fx_market,Finance,Loans
8580,borsa,Finance,Stock Market
7384,kredi_basvuru,Finance,Stock Market
8458,fx_market,Finance,Loans
7516,kredi_basvuru,Finance,Forex
6635,fx_market,Finance,Loans
6337,borsa,Finance,Loans
6384,kredi_basvuru,Finance,Stock Market
6363,hesap_acma,Banking,Savings
9340,hesap_acma,Banking,Transfers
8976,kredi_basvuru,Finance,Forex
9777,fx_market,Finance,Stock Market
7254,borsa,Finance,Loans
8946,fx_market,Finance,Stock Market
6229,hesap_acma,Banking,Transfers
9159,hesap_acma,Banking,Account Opening
2883,hesap_acma,Banking,Transfers
2724,kredi_basvuru,Finance,Loans
4336,fx_market,Finance,Stock Market
3243,borsa,Finance,Stock Market
6349,borsa,Finance,Forex
7103,fx_market,Finance,Loans
2165,hesap_acma,Banking,Savings
7308,kredi_basvuru,Finance,Forex
3748,kredi_basvuru,Finance,Stock Market
7669,kredi_basvuru,Finance,Loans
1415,borsa,Finance,Forex
2297,hesap_acma,Banking,Savings
3331,borsa,Finance,Forex
8553,kredi_basvuru,Finance,Loans
2498,kredi_basvuru,Finance,Stock Market
4187,hesap_acma,Banking,Account Opening
8365,kredi_basvuru,Finance,Loans
7832,fx_market,Finance,Loans
1632,hesap_acma,Banking,Transfers
4753,kredi_basvuru,Finance,Loans
6242,hesap_acma,Banking,Savings
4435,kredi_basvuru,Finance,Forex
9379,borsa,Finance,Loans
2064,fx_market,Finance,Loans
3156,fx_market,Finance,Loans
5950,hesap_acma,Banking,Savings
9135,hesap_acma,Banking,Account Opening
8834,hesap_acma,Banking,Account Opening
5295,kredi_basvuru,Finance,Forex
7699,hesap_acma,Banking,Account Opening
6945,fx_market,Finance,Stock Market
5153,hesap_acma,Banking,Transfers
8076,borsa,Finance,Forex
6085,kredi_basvuru,Finance,Loans
8320,hesap_acma,Banking,Transfers
8671,fx_market,Finance,Forex
2502,hesap_acma,Banking,Account Opening
9852,borsa,Finance,Loans
6308,borsa,Finance,Loans
1836,borsa,Finance,Forex
1741,hesap_acma,Banking,Savings
6203,hesap_acma,Banking,Account Opening
1117,borsa,Finance,Forex
6200,fx_market,Finance,Forex
7157,borsa,Finance,Forex
2418,hesap_acma,Banking,Savings
1979,hesap_acma,Banking,Account Opening
3888,hesap_acma,Banking,Account Opening
5792,fx_market,Finance,Forex
6845,kredi_basvuru,Finance,Stock Market
5739,borsa,Finance,Forex
8288,hesap_acma,Banking,Transfers
2284,fx_market,Finance,Forex
7259,kredi_basvuru,Finance,Forex
6191,fx_market,Finance,Forex
6139,borsa,Finance,Forex
1494,borsa,Finance,Loans
5172,kredi_basvuru,Finance,Loans
9976,borsa,Finance,Forex
9482,hesap_acma,Banking,Transfers
7901,hesap_acma,Banking,Transfers
4843,kredi_basvuru,Finance,Loans
4406,borsa,Finance,Loans
3708,hesap_acma,Banking,Account Opening
4267,kredi_basvuru,Finance,Stock Market
4900,kredi_basvuru,Finance,Forex
9802,kredi_basvuru,Finance,Stock Market
8477,fx_market,Finance,Forex
9589,fx_market,Finance,Forex
7325,borsa,Finance,Stock Market
1244,kredi_basvuru,Finance,Stock Market
7708,kredi_basvuru,Finance,Stock Market
8099,fx_market,Finance,Stock Market
6682,hesap_acma,Banking,Account Opening
5005,borsa,Finance,Loans
3996,fx_market,Finance,Forex
3592,borsa,Finance,Stock Market
5493,hesap_acma,Banking,Savings
2725,borsa,Finance,Loans
4395,kredi_basvuru,Finance,Loans
3361,borsa,Finance,Loans
4522,kredi_basvuru,Finance,Loans
7808,kredi_basvuru,Finance,Forex
6568,borsa,Finance,Stock Market
5927,hesap_acma,Banking,Account Opening
9718,borsa,Finance,Forex
2683,borsa,Finance,Forex
3228,hesap_acma,Banking,Transfers
9577,hesap_acma,Banking,Account Opening
8890,fx_market,Finance,Stock Market
7708,fx_market,Finance,Forex
9670,borsa,Finance,Stock Market
5213,fx_market,Finance,Forex
8940,fx_market,Finance,Forex
5686,borsa,Finance,Stock Market
4149,hesap_acma,Banking,Transfers
7926,borsa,Finance,Stock Market
4426,hesap_acma,Banking,Transfers
8187,fx_market,Finance,Forex
2544,kredi_basvuru,Finance,Stock Market
7952,kredi_basvuru,Finance,Forex
5193,kredi_basvuru,Finance,Stock Market
2455,hesap_acma,Banking,Transfers
8162,borsa,Finance,Loans
2884,hesap_acma,Banking,Transfers
5002,borsa,Finance,Loans
2175,kredi_basvuru,Finance,Forex
2627,fx_market,Finance,Loans
8030,fx_market,Finance,Forex
2961,hesap_acma,Banking,Account Opening
5440,hesap_acma,Banking,Account Opening
4993,fx_market,Finance,Forex
4757,kredi_basvuru,Finance,Forex
1123,fx_market,Finance,Forex
9307,kredi_basvuru,Finance,Loans
1747,hesap_acma,Banking,Account Opening
8230,hesap_acma,Banking,Savings
7220,borsa,Finance,Loans
6995,fx_market,Finance,Forex
9024,kredi_basvuru,Finance,Loans
8205,kredi_basvuru,Finance,Stock Market
5516,kredi_basvuru,Finance,Forex
2154,borsa,Finance,Forex
5283,kredi_basvuru,Finance,Forex
6578,borsa,Finance,Loans
5951,kredi_basvuru,Finance,Stock Market
2020,hesap_acma,Banking,Account Opening
1091,fx_market,Finance,Forex
8519,hesap_acma,Banking,Savings
9920,borsa,Finance,Loans
3494,fx_market,Finance,Forex
5147,hesap_acma,Banking,Transfers
7932,kredi_basvuru,Finance,Forex
4380,kredi_basvuru,Finance,Forex
9172,borsa,Finance,Loans
9118,hesap_acma,Banking,Transfers
6161,fx_market,Finance,Loans
5340,borsa,Finance,Loans
8323,kredi_basvuru,Finance,Stock Market
7044,borsa,Finance,Stock Market
7292,hesap_acma,Banking,Savings
7272,fx_market,Finance,Stock Market
7724,hesap_acma,Banking,Account Opening
2957,fx_market,Finance,Forex
2324,kredi_basvuru,Finance,Forex
8185,fx_market,Finance,Loans
7660,hesap_acma,Banking,Transfers
1500,borsa,Finance,Stock Market
2478,kredi_basvuru,Finance,Loans
2539,kredi_basvuru,Finance,Forex
9424,kredi_basvuru,Finance,Loans
1565,fx_market,Finance,Loans
5487,kredi_basvuru,Finance,Loans
7657,borsa,Finance,Stock Market
1394,kredi_basvuru,Finance,Loans
7686,fx_market,Finance,Forex
8417,borsa,Finance,Stock Market
2039,hesap_acma,Banking,Account Opening
1697,fx_market,Finance,Loans
3769,kredi_basvuru,Finance,Stock Market
9461,borsa,Finance,Stock Market
7775,borsa,Finance,Stock Market
2662,hesap_acma,Banking,Savings
3072,kredi_basvuru,Finance,Forex
2683,borsa,Finance,Stock Market
4019,fx_market,Finance,Loans
8045,borsa,Finance,Forex
8734,borsa,Finance,Forex
4617,kredi_basvuru,Finance,Stock Market
1613,kredi_basvuru,Finance,Stock Market
2328,kredi_basvuru,Finance,Forex
4836,borsa,Finance,Loans
9911,borsa,Finance,Forex
6372,kredi_basvuru,Finance,Forex
7136,hesap_acma,Banking,Account Opening
6020,hesap_acma,Banking,Savings
4035,borsa,Finance,Forex
1766,hesap_acma,Banking,Transfers
9739,hesap_acma,Banking,Savings
5952,kredi_basvuru,Finance,Stock Market
1416,borsa,Finance,Forex
8172,kredi_basvuru,Finance,Loans
7336,hesap_acma,Banking,Savings
9651,kredi_basvuru,Finance,Forex
5327,fx_market,Finance,Forex
7723,fx_market,Finance,Forex
7990,hesap_acma,Banking,Transfers
8680,hesap_acma,Banking,Account Opening
5565,fx_market,Finance,Stock Market
4561,borsa,Finance,Stock Market
8955,fx_market,Finance,Loans
8714,kredi_basvuru,Finance,Forex
9338,kredi_basvuru,Finance,Forex
2058,hesap_acma,Banking,Transfers
9965,hesap_acma,Banking,Savings
4588,hesap_acma,Banking,Savings
7603,hesap_acma,Banking,Transfers
8500,hesap_acma,Banking,Transfers
9377,kredi_basvuru,Finance,Loans
1209,fx_market,Finance,Loans
1298,hesap_acma,Banking,Transfers
4034,fx_market,Finance,Stock Market
5021,kredi_basvuru,Finance,Forex
7540,borsa,Finance,Forex
3617,borsa,Finance,Loans
3176,kredi_basvuru,Finance,Loans
5249,kredi_basvuru,Finance,Forex
1060,borsa,Finance,Loans
5196,fx_market,Finance,Forex
7798,borsa,Finance,Stock Market
9607,fx_market,Finance,Stock Market
7742,kredi_basvuru,Finance,Stock Market
6375,borsa,Finance,Stock Market
4821,borsa,Finance,Stock Market
5876,fx_market,Finance,Loans
6941,fx_market,Finance,Loans
9263,hesap_acma,Banking,Savings
9699,hesap_acma,Banking,Transfers
1074,hesap_acma,Banking,Transfers
8760,fx_market,Finance,Stock Market
8409,kredi_basvuru,Finance,Stock Market
5088,fx_market,Finance,Forex
5760,kredi_basvuru,Finance,Forex
9165,hesap_acma,Banking,Account Opening
8498,kredi_basvuru,Finance,Loans
1578,kredi_basvuru,Finance,Forex
