customernumber,event_name,category,subcategory
5315,kredi_basvuru,Finance,Stock Market
4638,kredi_basvuru,Finance,Loans
9011,borsa,Finance,Loans
3440,kredi_basvuru,Finance,Forex
1150,kredi_basvuru,Finance,Stock Market
8407,borsa,Finance,Forex
6266,borsa,Finance,Stock Market
3511,hesap_acma,Banking,Savings
1665,hesap_acma,Banking,Account Opening
5051,fx_market,Finance,Forex
8256,hesap_acma,Banking,Transfers
7956,kredi_basvuru,Finance,Loans
2301,borsa,Finance,Stock Market
5904,borsa,Finance,Stock Market
5262,fx_market,Finance,Stock Market
5659,fx_market,Finance,Forex
8379,kredi_basvuru,Finance,Stock Market
6085,hesap_acma,Banking,Account Opening
2432,fx_market,Finance,Loans
9970,borsa,Finance,Stock Market
6915,hesap_acma,Banking,Savings
6492,kredi_basvuru,Finance,Loans
8551,borsa,Finance,Forex
1324,hesap_acma,Banking,Account Opening
9397,fx_market,Finance,Forex
2474,kredi_basvuru,Finance,Stock Market
8775,kredi_basvuru,Finance,Loans
1160,fx_market,Finance,Loans
1777,borsa,Finance,Forex
6920,fx_market,Finance,Stock Market
8551,hesap_acma,Banking,Transfers
6453,fx_market,Finance,Forex
1538,kredi_basvuru,Finance,Loans
9856,borsa,Finance,Loans
1942,borsa,Finance,Stock Market
8998,hesap_acma,Banking,Transfers
2765,borsa,Finance,Loans
6490,hesap_acma,Banking,Account Opening
7976,hesap_acma,Banking,Savings
8522,hesap_acma,Banking,Account Opening
8872,hesap_acma,Banking,Transfers
5124,kredi_basvuru,Finance,Forex
3903,kredi_basvuru,Finance,Forex
6506,fx_market,Finance,Stock Market
4348,kredi_basvuru,Finance,Forex
3795,hesap_acma,Banking,Savings
4878,hesap_acma,Banking,Savings
2577,borsa,Finance,Loans
8741,kredi_basvuru,Finance,Stock Market
2071,fx_market,Finance,Loans
9829,borsa,Finance,Forex
9562,fx_market,Finance,Stock Market
9078,borsa,Finance,Loans
1431,hesap_acma,Banking,Savings
6910,borsa,Finance,Loans
3896,kredi_basvuru,Finance,Stock Market
9282,borsa,Finance,Stock Market
8054,kredi_basvuru,Finance,Stock Market
4197,hesap_acma,Banking,Savings
8923,kredi_basvuru,Finance,Loans
1603,hesap_acma,Banking,Savings
6818,hesap_acma,Banking,Savings
5666,fx_market,Finance,Forex
8512,borsa,Finance,Loans
9248,fx_market,Finance,Forex
1979,kredi_basvuru,Finance,Loans
7852,kredi_basvuru,Finance,Forex
6758,borsa,Finance,Stock Market
3688,hesap_acma,Banking,Transfers
7422,fx_market,Finance,Stock Market
5938,kredi_basvuru,Finance,Forex
8964,kredi_basvuru,Finance,Stock Market
5160,fx_market,Finance,Forex
4676,hesap_acma,Banking,Savings
2036,fx_market,Finance,Forex
2526,borsa,Finance,Stock Market
4752,hesap_acma,Banking,Savings
6851,borsa,Finance,Forex
5950,hesap_acma,Banking,Account Opening
7895,fx_market,Finance,Forex
7160,hesap_acma,Banking,Transfers
6647,kredi_basvuru,Finance,Loans
9535,hesap_acma,Banking,Savings
6803,kredi_basvuru,Finance,Stock Market
9132,borsa,Finance,Forex
7122,kredi_basvuru,Finance,Forex
8848,fx_market,Finance,Forex
7873,hesap_acma,Banking,Transfers
8336,borsa,Finance,Loans
3931,fx_market,Finance,Stock Market
3416,borsa,Finance,Loans
3637,hesap_acma,Banking,Account Opening
1730,borsa,Finance,Loans
2967,fx_market,Finance,Forex
8153,hesap_acma,Banking,Savings
9111,fx_market,Finance,Forex
8203,fx_market,Finance,Loans
3360,borsa,Finance,Forex
5122,borsa,Finance,Forex
8426,kredi_basvuru,Finance,Stock Market
3736,kredi_basvuru,Finance,Forex
4060,borsa,Finance,Stock Market
2656,borsa,Finance,Stock Market
1192,borsa,Finance,Loans
7986,hesap_acma,Banking,Account Opening
2586,hesap_acma,Banking,Savings
7163,kredi_basvuru,Finance,Forex
9742,fx_market,Finance,Stock Market
5331,borsa,Finance,Forex
2872,hesap_acma,Banking,Savings
7384,kredi_basvuru,Finance,Forex
8035,hesap_acma,Banking,Savings
9984,fx_market,Finance,Forex
1212,borsa,Finance,Forex
1626,hesap_acma,Banking,Transfers
4563,kredi_basvuru,Finance,Forex
7522,borsa,Finance,Forex
4413,borsa,Finance,Loans
5203,borsa,Finance,Stock Market
2174,hesap_acma,Banking,Account Opening
1464,kredi_basvuru,Finance,Stock Market
7373,fx_market,Finance,Forex
5829,borsa,Finance,Forex
8973,hesap_acma,Banking,Account Opening
1810,borsa,Finance,Loans
8756,borsa,Finance,Forex
2971,fx_market,Finance,Loans
6240,hesap_acma,Banking,Transfers
1322,hesap_acma,Banking,Transfers
7016,hesap_acma,Banking,Savings
9335,borsa,Finance,Forex
2436,kredi_basvuru,Finance,Stock Market
8429,kredi_basvuru,Finance,Loans
1890,kredi_basvuru,Finance,Stock Market
4854,hesap_acma,Banking,Account Opening
9420,fx_market,Finance,Loans
6096,kredi_basvuru,Finance,Forex
9143,borsa,Finance,Stock Market
9851,fx_market,Finance,Loans
8306,fx_market,Finance,Forex
2151,borsa,Finance,Loans
2040,hesap_acma,Banking,Transfers
9411,borsa,Finance,Stock Market
7314,fx_market,Finance,Forex
6829,kredi_basvuru,Finance,Loans
1124,kredi_basvuru,Finance,Forex
7442,borsa,Finance,Stock Market
6619,fx_market,Finance,Loans
6870,kredi_basvuru,Finance,Loans
2122,fx_market,Finance,Forex
5679,borsa,Finance,Stock Market
9566,hesap_acma,Banking,Savings
2873,borsa,Finance,Stock Market
5737,borsa,Finance,Forex
8890,fx_market,Finance,Stock Market
6168,hesap_acma,Banking,Savings
4521,hesap_acma,Banking,Transfers
6384,fx_market,Finance,Forex
3172,kredi_basvuru,Finance,Forex
3351,hesap_acma,Banking,Savings
9736,fx_market,Finance,Forex
3739,hesap_acma,Banking,Transfers
5115,hesap_acma,Banking,Transfers
5479,hesap_acma,Banking,Transfers
7526,hesap_acma,Banking,Account Opening
7840,hesap_acma,Banking,Transfers
6333,borsa,Finance,Forex
7706,fx_market,Finance,Forex
5062,fx_market,Finance,Stock Market
2005,hesap_acma,Banking,Account Opening
4310,kredi_basvuru,Finance,Stock Market
4584,kredi_basvuru,Finance,Loans
6105,kredi_basvuru,Finance,Forex
3606,borsa,Finance,Stock Market
1701,hesap_acma,Banking,Savings
2381,borsa,Finance,Loans
5649,fx_market,Finance,Loans
3129,borsa,Finance,Stock Market
1408,borsa,Finance,Stock Market
6793,borsa,Finance,Loans
7325,kredi_basvuru,Finance,Loans
2739,borsa,Finance,Stock Market
3702,hesap_acma,Banking,Account Opening
4256,hesap_acma,Banking,Transfers
3281,borsa,Finance,Forex
3301,hesap_acma,Banking,Savings
3088,borsa,Finance,Forex
9616,kredi_basvuru,Finance,Forex
4725,fx_market,Finance,Loans
2080,kredi_basvuru,Finance,Stock Market
4255,hesap_acma,Banking,Savings
5265,hesap_acma,Banking,Savings
1929,hesap_acma,Banking,Savings
1399,hesap_acma,Banking,Transfers
6575,borsa,Finance,Loans
5381,fx_market,Finance,Loans
6998,kredi_basvuru,Finance,Loans
6012,fx_market,Finance,Forex
4828,fx_market,Finance,Stock Market
8266,hesap_acma,Banking,Transfers
6715,borsa,Finance,Stock Market
3123,fx_market,Finance,Loans
3820,hesap_acma,Banking,Account Opening
6832,kredi_basvuru,Finance,Stock Market
5360,borsa,Finance,Loans
6696,kredi_basvuru,Finance,Forex
3176,kredi_basvuru,Finance,Loans
6350,kredi_basvuru,Finance,Loans
3808,hesap_acma,Banking,Transfers
5772,borsa,Finance,Loans
8176,hesap_acma,Banking,Account Opening
9606,borsa,Finance,Stock Market
3062,borsa,Finance,Forex
5551,borsa,Finance,Loans
3610,hesap_acma,Banking,Account Opening
2228,borsa,Finance,Stock Market
4945,borsa,Finance,Loans
2884,kredi_basvuru,Finance,Stock Market
6086,fx_market,Finance,Forex
5038,kredi_basvuru,Finance,Stock Market
4402,hesap_acma,Banking,Account Opening
9590,fx_market,Finance,Stock Market
5145,hesap_acma,Banking,Transfers
2859,fx_market,Finance,Loans
4144,borsa,Finance,Forex
4659,kredi_basvuru,Finance,Loans
4728,hesap_acma,Banking,Account Opening
2615,fx_market,Finance,Stock Market
8358,kredi_basvuru,Finance,Stock Market
3418,borsa,Finance,Forex
7605,borsa,Finance,Forex
3778,hesap_acma,Banking,Transfers
6029,kredi_basvuru,Finance,Stock Market
2796,hesap_acma,Banking,Transfers
5233,fx_market,Finance,Loans
3177,kredi_basvuru,Finance,Forex
9591,kredi_basvuru,Finance,Forex
2725,hesap_acma,Banking,Account Opening
8934,borsa,Finance,Stock Market
2749,fx_market,Finance,Forex
5721,borsa,Finance,Loans
7632,hesap_acma,Banking,Account Opening
1320,hesap_acma,Banking,Account Opening
7669,kredi_basvuru,Finance,Loans
4390,fx_market,Finance,Forex
6177,borsa,Finance,Forex
8468,hesap_acma,Banking,Account Opening
5357,borsa,Finance,Forex
6701,hesap_acma,Banking,Savings
6477,hesap_acma,Banking,Account Opening
2958,kredi_basvuru,Finance,Forex
9912,hesap_acma,Banking,Account Opening
1902,borsa,Finance,Loans
3416,fx_market,Finance,Stock Market
3516,borsa,Finance,Stock Market
8484,fx_market,Finance,Forex
9383,borsa,Finance,Forex
4761,fx_market,Finance,Loans
7541,borsa,Finance,Loans
3494,fx_market,Finance,Forex
6295,kredi_basvuru,Finance,Forex
6817,borsa,Finance,Loans
3150,kredi_basvuru,Finance,Forex
4616,kredi_basvuru,Finance,Loans
4522,kredi_basvuru,Finance,Forex
6137,borsa,Finance,Stock Market
6381,fx_market,Finance,Stock Market
5072,borsa,Finance,Loans
4723,hesap_acma,Banking,Transfers
2217,kredi_basvuru,Finance,Stock Market
4273,hesap_acma,Banking,Savings
9141,kredi_basvuru,Finance,Loans
9187,borsa,Finance,Forex
4173,hesap_acma,Banking,Transfers
7124,kredi_basvuru,Finance,Stock Market
8087,hesap_acma,Banking,Account Opening
7676,hesap_acma,Banking,Transfers
9297,fx_market,Finance,Loans
6432,borsa,Finance,Loans
6069,fx_market,Finance,Loans
2195,kredi_basvuru,Finance,Loans
4342,hesap_acma,Banking,Transfers
3532,fx_market,Finance,Forex
7953,kredi_basvuru,Finance,Loans
9244,kredi_basvuru,Finance,Forex
8910,kredi_basvuru,Finance,Loans
1946,borsa,Finance,Stock Market
7756,borsa,Finance,Loans
7132,hesap_acma,Banking,Account Opening
3145,borsa,Finance,Stock Market
2985,kredi_basvuru,Finance,Forex
4011,borsa,Finance,Forex
3125,borsa,Finance,Stock Market
9042,hesap_acma,Banking,Savings
9530,borsa,Finance,Stock Market
5235,fx_market,Finance,Stock Market
8749,kredi_basvuru,Finance,Loans
9195,fx_market,Finance,Loans
8872,fx_market,Finance,Stock Market
3526,fx_market,Finance,Loans
3361,kredi_basvuru,Finance,Loans
4829,hesap_acma,Banking,Transfers
3417,fx_market,Finance,Stock Market
2298,borsa,Finance,Loans
9002,borsa,Finance,Stock Market
5967,borsa,Finance,Forex
1845,hesap_acma,Banking,Savings
3550,fx_market,Finance,Loans
4214,fx_market,Finance,Forex
7324,fx_market,Finance,Stock Market
9843,fx_market,Finance,Forex
1714,hesap_acma,Banking,Transfers
4458,kredi_basvuru,Finance,Loans
3261,hesap_acma,Banking,Transfers
1785,fx_market,Finance,Loans
2732,borsa,Finance,Loans
3627,hesap_acma,Banking,Savings
1011,borsa,Finance,Loans
6436,kredi_basvuru,Finance,Loans
4449,kredi_basvuru,Finance,Forex
3815,fx_market,Finance,Forex
6848,kredi_basvuru,Finance,Stock Market
3362,borsa,Finance,Loans
7747,borsa,Finance,Forex
3213,borsa,Finance,Loans
8745,hesap_acma,Banking,Savings
1471,fx_market,Finance,Loans
2545,kredi_basvuru,Finance,Stock Market
7413,hesap_acma,Banking,Account Opening
4979,kredi_basvuru,Finance,Stock Market
2642,hesap_acma,Banking,Account Opening
7220,kredi_basvuru,Finance,Loans
6403,fx_market,Finance,Stock Market
8565,fx_market,Finance,Forex
1659,fx_market,Finance,Forex
5742,borsa,Finance,Loans
8931,fx_market,Finance,Loans
7125,hesap_acma,Banking,Account Opening
7529,hesap_acma,Banking,Transfers
4117,hesap_acma,Banking,Transfers
9422,borsa,Finance,Forex
5009,fx_market,Finance,Forex
7901,kredi_basvuru,Finance,Stock Market
7842,fx_market,Finance,Forex
7180,hesap_acma,Banking,Account Opening
5267,borsa,Finance,Forex
2516,fx_market,Finance,Loans
2080,kredi_basvuru,Finance,Forex
4440,borsa,Finance,Forex
2224,fx_market,Finance,Loans
5231,hesap_acma,Banking,Account Opening
6115,fx_market,Finance,Loans
5929,fx_market,Finance,Forex
7917,borsa,Finance,Forex
7532,fx_market,Finance,Forex
3536,fx_market,Finance,Forex
6775,hesap_acma,Banking,Savings
1563,fx_market,Finance,Loans
6218,fx_market,Finance,Loans
5805,hesap_acma,Banking,Savings
1483,borsa,Finance,Forex
7412,borsa,Finance,Loans
3168,hesap_acma,Banking,Transfers
6175,hesap_acma,Banking,Transfers
8937,hesap_acma,Banking,Savings
7805,borsa,Finance,Forex
5932,borsa,Finance,Forex
5106,kredi_basvuru,Finance,Stock Market
7502,hesap_acma,Banking,Savings
1672,fx_market,Finance,Stock Market
5061,hesap_acma,Banking,Account Opening
9850,fx_market,Finance,Loans
2193,fx_market,Finance,Loans
9376,hesap_acma,Banking,Savings
1622,fx_market,Finance,Loans
1915,kredi_basvuru,Finance,Forex
2307,borsa,Finance,Stock Market
6363,hesap_acma,Banking,Transfers
4210,hesap_acma,Banking,Savings
8069,hesap_acma,Banking,Account Opening
1100,kredi_basvuru,Finance,Forex
9830,borsa,Finance,Forex
1079,kredi_basvuru,Finance,Stock Market
1685,fx_market,Finance,Forex
5929,hesap_acma,Banking,Savings
7603,borsa,Finance,Stock Market
1543,kredi_basvuru,Finance,Loans
1121,kredi_basvuru,Finance,Stock Market
2800,hesap_acma,Banking,Transfers
2544,hesap_acma,Banking,Transfers
2228,borsa,Finance,Stock Market
1681,borsa,Finance,Loans
6950,borsa,Finance,Stock Market
8361,hesap_acma,Banking,Transfers
2746,hesap_acma,Banking,Account Opening
5009,borsa,Finance,Forex
5719,hesap_acma,Banking,Account Opening
7665,kredi_basvuru,Finance,Stock Market
8156,kredi_basvuru,Finance,Stock Market
8020,borsa,Finance,Forex
7403,fx_market,Finance,Forex
4232,kredi_basvuru,Finance,Forex
9766,fx_market,Finance,Forex
5687,hesap_acma,Banking,Transfers
9464,borsa,Finance,Loans
2145,kredi_basvuru,Finance,Stock Market
1870,borsa,Finance,Forex
3370,hesap_acma,Banking,Savings
3649,borsa,Finance,Forex
1593,fx_market,Finance,Loans
4023,fx_market,Finance,Loans
9260,fx_market,Finance,Stock Market
6082,hesap_acma,Banking,Savings
4799,hesap_acma,Banking,Account Opening
8099,kredi_basvuru,Finance,Forex
9619,borsa,Finance,Loans
9371,hesap_acma,Banking,Account Opening
9931,fx_market,Finance,Loans
5620,fx_market,Finance,Loans
3945,fx_market,Finance,Stock Market
7535,borsa,Finance,Stock Market
5563,fx_market,Finance,Stock Market
1293,borsa,Finance,Forex
4936,borsa,Finance,Loans
9199,fx_market,Finance,Forex
6493,borsa,Finance,Forex
7792,borsa,Finance,Loans
4015,fx_market,Finance,Loans
4620,kredi_basvuru,Finance,Stock Market
6738,kredi_basvuru,Finance,Forex
5798,kredi_basvuru,Finance,Forex
6850,fx_market,Finance,Stock Market
8871,borsa,Finance,Forex
1304,fx_market,Finance,Loans
4102,kredi_basvuru,Finance,Loans
5343,kredi_basvuru,Finance,Forex
5743,fx_market,Finance,Loans
2287,kredi_basvuru,Finance,Forex
1547,kredi_basvuru,Finance,Stock Market
9602,hesap_acma,Banking,Account Opening
5964,borsa,Finance,Forex
6196,borsa,Finance,Stock Market
5291,fx_market,Finance,Loans
3510,hesap_acma,Banking,Transfers
2849,hesap_acma,Banking,Savings
2048,kredi_basvuru,Finance,Forex
8538,fx_market,Finance,Loans
7728,fx_market,Finance,Forex
1767,hesap_acma,Banking,Savings
1492,kredi_basvuru,Finance,Forex
8046,borsa,Finance,Loans
3902,hesap_acma,Banking,Transfers
6452,kredi_basvuru,Finance,Loans
4357,hesap_acma,Banking,Transfers
1099,kredi_basvuru,Finance,Forex
7165,hesap_acma,Banking,Transfers
7964,fx_market,Finance,Stock Market
4491,borsa,Finance,Forex
8231,borsa,Finance,Loans
8670,hesap_acma,Banking,Transfers
2594,kredi_basvuru,Finance,Loans
5952,fx_market,Finance,Loans
5742,fx_market,Finance,Loans
3070,fx_market,Finance,Forex
9174,kredi_basvuru,Finance,Stock Market
1038,borsa,Finance,Stock Market
3010,borsa,Finance,Forex
9463,hesap_acma,Banking,Savings
1907,fx_market,Finance,Stock Market
8453,borsa,Finance,Stock Market
3538,borsa,Finance,Forex
1366,kredi_basvuru,Finance,Loans
6047,fx_market,Finance,Forex
2658,fx_market,Finance,Loans
3607,fx_market,Finance,Loans
5335,hesap_acma,Banking,Account Opening
4218,hesap_acma,Banking,Account Opening
3334,hesap_acma,Banking,Savings
4342,hesap_acma,Banking,Account Opening
4770,borsa,Finance,Forex
5216,kredi_basvuru,Finance,Stock Market
1317,fx_market,Finance,Stock Market
8906,hesap_acma,Banking,Savings
5506,kredi_basvuru,Finance,Forex
4094,kredi_basvuru,Finance,Forex
4076,borsa,Finance,Stock Market
1783,borsa,Finance,Stock Market
3593,kredi_basvuru,Finance,Loans
3516,borsa,Finance,Stock Market
8593,kredi_basvuru,Finance,Stock Market
6782,kredi_basvuru,Finance,Stock Market
6209,fx_market,Finance,Loans
8289,borsa,Finance,Stock Market
6517,fx_market,Finance,Stock Market
9080,hesap_acma,Banking,Savings
6289,kredi_basvuru,Finance,Forex
6057,borsa,Finance,Loans
2635,fx_market,Finance,Forex
8634,kredi_basvuru,Finance,Loans
1313,hesap_acma,Banking,Account Opening
6727,fx_market,Finance,Stock Market
8913,kredi_basvuru,Finance,Forex
6266,hesap_acma,Banking,Savings
2843,fx_market,Finance,Stock Market
8707,kredi_basvuru,Finance,Forex
3161,kredi_basvuru,Finance,Forex
5560,borsa,Finance,Loans
6961,kredi_basvuru,Finance,Forex
4736,kredi_basvuru,Finance,Stock Market
6977,hesap_acma,Banking,Transfers
1048,fx_market,Finance,Stock Market
8181,borsa,Finance,Loans
4542,kredi_basvuru,Finance,Loans
2504,borsa,Finance,Loans
4157,borsa,Finance,Forex
9818,fx_market,Finance,Forex
1640,hesap_acma,Banking,Transfers
5846,fx_market,Finance,Loans
6298,fx_market,Finance,Loans
5799,borsa,Finance,Forex
8392,hesap_acma,Banking,Transfers
6606,borsa,Finance,Forex
1070,borsa,Finance,Loans
6190,hesap_acma,Banking,Savings
5069,borsa,Finance,Forex
3908,hesap_acma,Banking,Account Opening
4259,kredi_basvuru,Finance,Loans
2367,hesap_acma,Banking,Account Opening
3450,fx_market,Finance,Forex
7477,kredi_basvuru,Finance,Forex
9530,hesap_acma,Banking,Savings
7272,borsa,Finance,Loans
6554,kredi_basvuru,Finance,Stock Market
1705,kredi_basvuru,Finance,Loans
1700,kredi_basvuru,Finance,Loans
4823,fx_market,Finance,Stock Market
3576,fx_market,Finance,Forex
8222,hesap_acma,Banking,Savings
6176,fx_market,Finance,Stock Market
2109,kredi_basvuru,Finance,Stock Market
4838,kredi_basvuru,Finance,Stock Market
5584,borsa,Finance,Forex
2314,kredi_basvuru,Finance,Forex
4155,fx_market,Finance,Stock Market
7857,kredi_basvuru,Finance,Loans
6510,borsa,Finance,Forex
9559,kredi_basvuru,Finance,Stock Market
9348,fx_market,Finance,Stock Market
8371,borsa,Finance,Loans
7390,kredi_basvuru,Finance,Loans
3944,fx_market,Finance,Forex
1716,kredi_basvuru,Finance,Loans
8367,fx_market,Finance,Stock Market
3937,borsa,Finance,Forex
6709,kredi_basvuru,Finance,Forex
2941,borsa,Finance,Loans
6009,kredi_basvuru,Finance,Loans
3889,hesap_acma,Banking,Savings
7582,fx_market,Finance,Stock Market
1014,fx_market,Finance,Forex
7626,fx_market,Finance,Forex
9803,hesap_acma,Banking,Transfers
1916,fx_market,Finance,Stock Market
4110,borsa,Finance,Forex
6169,hesap_acma,Banking,Account Opening
3750,fx_market,Finance,Forex
5529,fx_market,Finance,Loans
4189,borsa,Finance,Stock Market
1630,borsa,Finance,Loans
9151,fx_market,Finance,Stock Market
9655,fx_market,Finance,Loans
3343,fx_market,Finance,Stock Market
9503,hesap_acma,Banking,Transfers
7288,kredi_basvuru,Finance,Stock Market
1046,hesap_acma,Banking,Savings
6898,kredi_basvuru,Finance,Loans
4790,kredi_basvuru,Finance,Stock Market
4819,kredi_basvuru,Finance,Loans
5244,kredi_basvuru,Finance,Loans
6020,borsa,Finance,Stock Market
8901,hesap_acma,Banking,Transfers
7232,hesap_acma,Banking,Account Opening
4809,hesap_acma,Banking,Account Opening
4357,fx_market,Finance,Forex
4018,hesap_acma,Banking,Transfers
2915,hesap_acma,Banking,Transfers
6039,fx_market,Finance,Loans
6202,fx_market,Finance,Forex
8018,kredi_basvuru,Finance,Loans
5549,borsa,Finance,Stock Market
1342,fx_market,Finance,Loans
7646,kredi_basvuru,Finance,Forex
2511,borsa,Finance,Forex
4035,kredi_basvuru,Finance,Stock Market
8296,hesap_acma,Banking,Savings
8254,fx_market,Finance,Forex
6849,borsa,Finance,Loans
2620,fx_market,Finance,Loans
1100,borsa,Finance,Forex
2533,kredi_basvuru,Finance,Forex
9515,hesap_acma,Banking,Account Opening
2698,borsa,Finance,Loans
1360,borsa,Finance,Stock Market
3790,fx_market,Finance,Forex
5413,hesap_acma,Banking,Transfers
4974,fx_market,Finance,Forex
9360,kredi_basvuru,Finance,Loans
3043,fx_market,Finance,Forex
5710,kredi_basvuru,Finance,Stock Market
1213,hesap_acma,Banking,Transfers
3063,hesap_acma,Banking,Transfers
3220,fx_market,Finance,Forex
4777,hesap_acma,Banking,Savings
6204,borsa,Finance,Loans
8809,fx_market,Finance,Stock Market
7991,borsa,Finance,Loans
9102,borsa,Finance,Loans
5731,kredi_basvuru,Finance,Forex
9376,fx_market,Finance,Forex
2815,kredi_basvuru,Finance,Loans
9161,hesap_acma,Banking,Account Opening
4811,kredi_basvuru,Finance,Stock Market
2343,borsa,Finance,Forex
1105,borsa,Finance,Forex
3086,fx_market,Finance,Loans
5318,fx_market,Finance,Stock Market
7818,borsa,Finance,Loans
9804,borsa,Finance,Stock Market
2006,fx_market,Finance,Forex
8654,hesap_acma,Banking,Savings
8290,kredi_basvuru,Finance,Loans
7581,borsa,Finance,Forex
4185,hesap_acma,Banking,Account Opening
7306,hesap_acma,Banking,Transfers
1423,hesap_acma,Banking,Savings
5281,hesap_acma,Banking,Account Opening
2437,hesap_acma,Banking,Transfers
5729,kredi_basvuru,Finance,Loans
7022,kredi_basvuru,Finance,Stock Market
3698,borsa,Finance,Forex
3994,hesap_acma,Banking,Account Opening
7649,borsa,Finance,Forex
5634,hesap_acma,Banking,Account Opening
4950,fx_market,Finance,Stock Market
6329,kredi_basvuru,Finance,Stock Market
8237,hesap_acma,Banking,Transfers
8711,borsa,Finance,Forex
1122,borsa,Finance,Forex
3850,borsa,Finance,Stock Market
9224,fx_market,Finance,Forex
7234,kredi_basvuru,Finance,Stock Market
7341,fx_market,Finance,Forex
6931,fx_market,Finance,Forex
2427,fx_market,Finance,Forex
8343,hesap_acma,Banking,Account Opening
8436,borsa,Finance,Forex
6282,kredi_basvuru,Finance,Forex
5804,fx_market,Finance,Forex
9714,borsa,Finance,Stock Market
7297,kredi_basvuru,Finance,Forex
3751,fx_market,Finance,Stock Market
6794,borsa,Finance,Stock Market
2091,fx_market,Finance,Stock Market
8881,kredi_basvuru,Finance,Stock Market
3692,kredi_basvuru,Finance,Stock Market
8656,hesap_acma,Banking,Savings
7937,kredi_basvuru,Finance,Forex
3916,fx_market,Finance,Forex
9502,fx_market,Finance,Stock Market
8711,fx_market,Finance,Forex
9880,hesap_acma,Banking,Transfers
6185,hesap_acma,Banking,Savings
5490,hesap_acma,Banking,Transfers
4297,hesap_acma,Banking,Savings
5267,hesap_acma,Banking,Savings
4002,borsa,Finance,Stock Market
9612,hesap_acma,Banking,Transfers
4655,hesap_acma,Banking,Transfers
3661,hesap_acma,Banking,Transfers
9377,hesap_acma,Banking,Transfers
1966,fx_market,Finance,Stock Market
3484,kredi_basvuru,Finance,Stock Market
7481,hesap_acma,Banking,Transfers
4232,borsa,Finance,Stock Market
9613,hesap_acma,Banking,Savings
9696,kredi_basvuru,Finance,Loans
6134,borsa,Finance,Loans
8646,kredi_basvuru,Finance,Forex
7486,borsa,Finance,Stock Market
7658,kredi_basvuru,Finance,Loans
9633,borsa,Finance,Stock Market
2787,borsa,Finance,Forex
4966,kredi_basvuru,Finance,Stock Market
7694,borsa,Finance,Loans
2332,kredi_basvuru,Finance,Loans
6901,borsa,Finance,Loans
6538,borsa,Finance,Stock Market
1606,hesap_acma,Banking,Savings
5715,borsa,Finance,Forex
8482,hesap_acma,Banking,Transfers
6436,borsa,Finance,Loans
3420,borsa,Finance,Stock Market
9109,fx_market,Finance,Stock Market
2027,fx_market,Finance,Forex
2403,fx_market,Finance,Stock Market
1774,borsa,Finance,Forex
8596,hesap_acma,Banking,Transfers
9323,hesap_acma,Banking,Account Opening
9976,fx_market,Finance,Loans
8502,hesap_acma,Banking,Savings
6090,fx_market,Finance,Stock Market
9486,fx_market,Finance,Loans
5782,borsa,Finance,Forex
9806,borsa,Finance,Stock Market
4334,fx_market,Finance,Stock Market
2396,kredi_basvuru,Finance,Stock Market
3128,borsa,Finance,Loans
4729,kredi_basvuru,Finance,Loans
4487,borsa,Finance,Stock Market
5170,borsa,Finance,Loans
2717,fx_market,Finance,Forex
4861,fx_market,Finance,Forex
9859,fx_market,Finance,Stock Market
1139,hesap_acma,Banking,Account Opening
4329,fx_market,Finance,Loans
5199,hesap_acma,Banking,Savings
2757,borsa,Finance,Forex
2118,borsa,Finance,Stock Market
6752,fx_market,Finance,Forex
7823,hesap_acma,Banking,Savings
5818,kredi_basvuru,Finance,Loans
5657,kredi_basvuru,Finance,Loans
2042,hesap_acma,Banking,Savings
2395,fx_market,Finance,Stock Market
5247,kredi_basvuru,Finance,Stock Market
2975,fx_market,Finance,Loans
3687,borsa,Finance,Stock Market
7841,borsa,Finance,Forex
5070,fx_market,Finance,Loans
1144,borsa,Finance,Stock Market
9837,hesap_acma,Banking,Transfers
2298,fx_market,Finance,Stock Market
1691,kredi_basvuru,Finance,Stock Market
3122,fx_market,Finance,Forex
3057,hesap_acma,Banking,Account Opening
1221,hesap_acma,Banking,Transfers
9493,hesap_acma,Banking,Transfers
9984,fx_market,Finance,Forex
5186,fx_market,Finance,Forex
9621,borsa,Finance,Loans
7968,hesap_acma,Banking,Account Opening
7253,kredi_basvuru,Finance,Forex
1109,kredi_basvuru,Finance,Stock Market
4633,hesap_acma,Banking,Savings
3710,kredi_basvuru,Finance,Forex
8957,fx_market,Finance,Stock Market
4096,hesap_acma,Banking,Savings
3986,borsa,Finance,Loans
6711,fx_market,Finance,Forex
2393,fx_market,Finance,Forex
8368,hesap_acma,Banking,Savings
7577,kredi_basvuru,Finance,Forex
4643,kredi_basvuru,Finance,Stock Market
5870,hesap_acma,Banking,Savings
6333,kredi_basvuru,Finance,Loans
9168,fx_market,Finance,Loans
5638,borsa,Finance,Stock Market
5558,hesap_acma,Banking,Account Opening
7025,borsa,Finance,Loans
7209,kredi_basvuru,Finance,Forex
3980,borsa,Finance,Stock Market
8200,borsa,Finance,Loans
3419,hesap_acma,Banking,Savings
4416,kredi_basvuru,Finance,Loans
5355,fx_market,Finance,Forex
5785,borsa,Finance,Stock Market
7530,hesap_acma,Banking,Account Opening
1353,borsa,Finance,Forex
2988,borsa,Finance,Stock Market
5829,hesap_acma,Banking,Savings
1257,hesap_acma,Banking,Savings
3284,hesap_acma,Banking,Account Opening
